id,type,source,status,budget_kb,notes,licence
char_body,char,CC0 pack,existing-review,160,Quaternius UAL Standard; 1 skin; 1 mesh; 67 nodes; source public/models/character/UAL1_Standard.glb; 3000 triangles max,CC0
p1_warehouse_review_03_e2_hint,audio,TTS,planned,16,S23 e2; NPC warehouse_boss; simpler fixed no-slot rephrase; only words already met; shown after2misses
p1_warehouse_review_03_e3__v000,audio,TTS,planned,24,S23 e3 NPC warehouse_boss; full sentence; variant 0/3; duration cap <=6s
p1_warehouse_review_03_e3__v001,audio,TTS,planned,24,S23 e3 NPC warehouse_boss; full sentence; variant 1/3; duration cap <=6s
p1_warehouse_review_03_e3__v002,audio,TTS,planned,24,S23 e3 NPC warehouse_boss; full sentence; variant 2/3; duration cap <=6s
p1_warehouse_review_03_e3_r1__v000,audio,TTS,planned,12,S23 e3 spoken reply1; player voice; variant 0/3
p1_warehouse_review_03_e3_r1__v001,audio,TTS,planned,12,S23 e3 spoken reply1; player voice; variant 1/3
p1_warehouse_review_03_e3_r1__v002,audio,TTS,planned,12,S23 e3 spoken reply1; player voice; variant 2/3
p1_warehouse_review_03_e3_r2__v000,audio,TTS,planned,12,S23 e3 spoken reply2; player voice; variant 0/3
p1_warehouse_review_03_e3_r2__v001,audio,TTS,planned,12,S23 e3 spoken reply2; player voice; variant 1/3
p1_warehouse_review_03_e3_r2__v002,audio,TTS,planned,12,S23 e3 spoken reply2; player voice; variant 2/3
p1_warehouse_review_03_e3_hint,audio,TTS,planned,16,S23 e3; NPC warehouse_boss; simpler fixed no-slot rephrase; only words already met; shown after2misses
p1_warehouse_review_03_e4,audio,TTS,planned,24,S23 e4 NPC warehouse_boss; full sentence; fixed text; duration cap <=6s
p1_warehouse_review_03_e4_r1,audio,TTS,planned,12,S23 e4 spoken reply1; player voice; fixed
p1_warehouse_review_03_e4_r2,audio,TTS,planned,12,S23 e4 spoken reply2; player voice; fixed
p1_warehouse_review_03_e4_hint,audio,TTS,planned,16,S23 e4; NPC warehouse_boss; simpler fixed no-slot rephrase; only words already met; shown after2misses
p1_noodle_review_04_e1__v000,audio,TTS,planned,24,S24 e1 NPC cook; full sentence; variant 0/2; duration cap <=6s
p1_noodle_review_04_e1__v001,audio,TTS,planned,24,S24 e1 NPC cook; full sentence; variant 1/2; duration cap <=6s
p1_noodle_review_04_e1_r1__v000,audio,TTS,planned,12,S24 e1 spoken reply1; player voice; variant 0/2
p1_noodle_review_04_e1_r1__v001,audio,TTS,planned,12,S24 e1 spoken reply1; player voice; variant 1/2
p1_noodle_review_04_e1_r2__v000,audio,TTS,planned,12,S24 e1 spoken reply2; player voice; variant 0/2
p1_noodle_review_04_e1_r2__v001,audio,TTS,planned,12,S24 e1 spoken reply2; player voice; variant 1/2
p1_noodle_review_04_e1_hint,audio,TTS,planned,16,S24 e1; NPC cook; simpler fixed no-slot rephrase; only words already met; shown after2misses
p1_noodle_review_04_e2__v000,audio,TTS,planned,24,S24 e2 NPC cook; full sentence; variant 0/2; duration cap <=6s
p1_noodle_review_04_e2__v001,audio,TTS,planned,24,S24 e2 NPC cook; full sentence; variant 1/2; duration cap <=6s
p1_noodle_review_04_e2_r1__v000,audio,TTS,planned,12,S24 e2 spoken reply1; player voice; variant 0/2
p1_noodle_review_04_e2_r1__v001,audio,TTS,planned,12,S24 e2 spoken reply1; player voice; variant 1/2
p1_noodle_review_04_e2_r2__v000,audio,TTS,planned,12,S24 e2 spoken reply2; player voice; variant 0/2
p1_noodle_review_04_e2_r2__v001,audio,TTS,planned,12,S24 e2 spoken reply2; player voice; variant 1/2
p1_noodle_review_04_e2_hint,audio,TTS,planned,16,S24 e2; NPC cook; simpler fixed no-slot rephrase; only words already met; shown after2misses
p1_noodle_review_04_e3__v000,audio,TTS,planned,24,S24 e3 NPC cook; full sentence; variant 0/10; duration cap <=6s
p1_noodle_review_04_e3__v001,audio,TTS,planned,24,S24 e3 NPC cook; full sentence; variant 1/10; duration cap <=6s
p1_noodle_review_04_e3__v002,audio,TTS,planned,24,S24 e3 NPC cook; full sentence; variant 2/10; duration cap <=6s
p1_noodle_review_04_e3__v003,audio,TTS,planned,24,S24 e3 NPC cook; full sentence; variant 3/10; duration cap <=6s
p1_noodle_review_04_e3__v004,audio,TTS,planned,24,S24 e3 NPC cook; full sentence; variant 4/10; duration cap <=6s
p1_noodle_review_04_e3__v005,audio,TTS,planned,24,S24 e3 NPC cook; full sentence; variant 5/10; duration cap <=6s
p1_noodle_review_04_e3__v006,audio,TTS,planned,24,S24 e3 NPC cook; full sentence; variant 6/10; duration cap <=6s
p1_noodle_review_04_e3__v007,audio,TTS,planned,24,S24 e3 NPC cook; full sentence; variant 7/10; duration cap <=6s
p1_noodle_review_04_e3__v008,audio,TTS,planned,24,S24 e3 NPC cook; full sentence; variant 8/10; duration cap <=6s
p1_noodle_review_04_e3__v009,audio,TTS,planned,24,S24 e3 NPC cook; full sentence; variant 9/10; duration cap <=6s
p1_noodle_review_04_e3_r1__v000,audio,TTS,planned,12,S24 e3 spoken reply1; player voice; variant 0/10
p1_noodle_review_04_e3_r1__v001,audio,TTS,planned,12,S24 e3 spoken reply1; player voice; variant 1/10
p1_noodle_review_04_e3_r1__v002,audio,TTS,planned,12,S24 e3 spoken reply1; player voice; variant 2/10
p1_noodle_review_04_e3_r1__v003,audio,TTS,planned,12,S24 e3 spoken reply1; player voice; variant 3/10
p1_noodle_review_04_e3_r1__v004,audio,TTS,planned,12,S24 e3 spoken reply1; player voice; variant 4/10
p1_noodle_review_04_e3_r1__v005,audio,TTS,planned,12,S24 e3 spoken reply1; player voice; variant 5/10
p1_noodle_review_04_e3_r1__v006,audio,TTS,planned,12,S24 e3 spoken reply1; player voice; variant 6/10
p1_noodle_review_04_e3_r1__v007,audio,TTS,planned,12,S24 e3 spoken reply1; player voice; variant 7/10
p1_noodle_review_04_e3_r1__v008,audio,TTS,planned,12,S24 e3 spoken reply1; player voice; variant 8/10
p1_noodle_review_04_e3_r1__v009,audio,TTS,planned,12,S24 e3 spoken reply1; player voice; variant 9/10
p1_noodle_review_04_e3_r2__v000,audio,TTS,planned,12,S24 e3 spoken reply2; player voice; variant 0/10
p1_noodle_review_04_e3_r2__v001,audio,TTS,planned,12,S24 e3 spoken reply2; player voice; variant 1/10
p1_noodle_review_04_e3_r2__v002,audio,TTS,planned,12,S24 e3 spoken reply2; player voice; variant 2/10
p1_noodle_review_04_e3_r2__v003,audio,TTS,planned,12,S24 e3 spoken reply2; player voice; variant 3/10
p1_noodle_review_04_e3_r2__v004,audio,TTS,planned,12,S24 e3 spoken reply2; player voice; variant 4/10
p1_noodle_review_04_e3_r2__v005,audio,TTS,planned,12,S24 e3 spoken reply2; player voice; variant 5/10
p1_noodle_review_04_e3_r2__v006,audio,TTS,planned,12,S24 e3 spoken reply2; player voice; variant 6/10
p1_noodle_review_04_e3_r2__v007,audio,TTS,planned,12,S24 e3 spoken reply2; player voice; variant 7/10
p1_noodle_review_04_e3_r2__v008,audio,TTS,planned,12,S24 e3 spoken reply2; player voice; variant 8/10
p1_noodle_review_04_e3_r2__v009,audio,TTS,planned,12,S24 e3 spoken reply2; player voice; variant 9/10
p1_noodle_review_04_e3_hint,audio,TTS,planned,16,S24 e3; NPC cook; simpler fixed no-slot rephrase; only words already met; shown after2misses
p1_noodle_review_04_e4__v000,audio,TTS,planned,24,S24 e4 NPC cook; full sentence; variant 0/2; duration cap <=6s
p1_noodle_review_04_e4__v001,audio,TTS,planned,24,S24 e4 NPC cook; full sentence; variant 1/2; duration cap <=6s
p1_noodle_review_04_e4_r1__v000,audio,TTS,planned,12,S24 e4 spoken reply1; player voice; variant 0/2
p1_noodle_review_04_e4_r1__v001,audio,TTS,planned,12,S24 e4 spoken reply1; player voice; variant 1/2
p1_noodle_review_04_e4_r2__v000,audio,TTS,planned,12,S24 e4 spoken reply2; player voice; variant 0/2
p1_noodle_review_04_e4_r2__v001,audio,TTS,planned,12,S24 e4 spoken reply2; player voice; variant 1/2
p1_noodle_review_04_e4_hint,audio,TTS,planned,16,S24 e4; NPC cook; simpler fixed no-slot rephrase; only words already met; shown after2misses
p1_noodle_dishwasher_01_wrong_e1,audio,TTS,planned,8,Ordinary consequence base ID; exact text 好。; alias context voice clip via parent NPC; no new vocabulary
p1_noodle_dishwasher_01_wrong_e1_r1,audio,TTS,planned,8,Guided consequence reply 好。; player voice; no tested-word promotion
p1_noodle_dishwasher_02_wrong_e1,audio,TTS,planned,8,Ordinary consequence base ID; exact text 好。; alias context voice clip via parent NPC; no new vocabulary
p1_noodle_dishwasher_02_wrong_e1_r1,audio,TTS,planned,8,Guided consequence reply 好。; player voice; no tested-word promotion
p1_noodle_dishwasher_02_wrong_e2,audio,TTS,planned,8,Ordinary consequence base ID; exact text 好。; alias context voice clip via parent NPC; no new vocabulary
p1_noodle_dishwasher_02_wrong_e2_r1,audio,TTS,planned,8,Guided consequence reply 好。; player voice; no tested-word promotion
p1_noodle_dishwasher_03_wrong_e1,audio,TTS,planned,8,Ordinary consequence base ID; exact text 好。; alias context voice clip via parent NPC; no new vocabulary
p1_noodle_dishwasher_03_wrong_e1_r1,audio,TTS,planned,8,Guided consequence reply 好。; player voice; no tested-word promotion
p1_noodle_dishwasher_03_wrong_e2,audio,TTS,planned,8,Ordinary consequence base ID; exact text 好。; alias context voice clip via parent NPC; no new vocabulary
p1_noodle_dishwasher_03_wrong_e2_r1,audio,TTS,planned,8,Guided consequence reply 好。; player voice; no tested-word promotion
p1_mixup_size_e1,audio,TTS,planned,8,Ordinary consequence base ID; exact text 好。; alias context voice clip via parent NPC; no new vocabulary
p1_mixup_size_e1_r1,audio,TTS,planned,8,Guided consequence reply 好。; player voice; no tested-word promotion
p1_mixup_count_e1,audio,TTS,planned,8,Ordinary consequence base ID; exact text 好。; alias context voice clip via parent NPC; no new vocabulary
p1_mixup_count_e1_r1,audio,TTS,planned,8,Guided consequence reply 好。; player voice; no tested-word promotion
p1_mixup_position_e1,audio,TTS,planned,8,Ordinary consequence base ID; exact text 好。; alias context voice clip via parent NPC; no new vocabulary
p1_mixup_position_e1_r1,audio,TTS,planned,8,Guided consequence reply 好。; player voice; no tested-word promotion
p1_mixup_recipient_e1,audio,TTS,planned,8,Ordinary consequence base ID; exact text 好。; alias context voice clip via parent NPC; no new vocabulary
p1_mixup_recipient_e1_r1,audio,TTS,planned,8,Guided consequence reply 好。; player voice; no tested-word promotion
p1_mixup_fruit_e1,audio,TTS,planned,8,Ordinary consequence base ID; exact text 好。; alias context voice clip via parent NPC; no new vocabulary
p1_mixup_fruit_e1_r1,audio,TTS,planned,8,Guided consequence reply 好。; player voice; no tested-word promotion
p1_mixup_calendar_e1,audio,TTS,planned,8,Ordinary consequence base ID; exact text 好。; alias context voice clip via parent NPC; no new vocabulary
p1_mixup_calendar_e1_r1,audio,TTS,planned,8,Guided consequence reply 好。; player voice; no tested-word promotion
p1_mixup_home_e1,audio,TTS,planned,8,Ordinary consequence base ID; exact text 好。; alias context voice clip via parent NPC; no new vocabulary
p1_mixup_home_e1_r1,audio,TTS,planned,8,Guided consequence reply 好。; player voice; no tested-word promotion
p1_mixup_clinic_e1,audio,TTS,planned,8,Ordinary consequence base ID; exact text 好。; alias context voice clip via parent NPC; no new vocabulary
p1_mixup_clinic_e1_r1,audio,TTS,planned,8,Guided consequence reply 好。; player voice; no tested-word promotion
mixup_voice_landlord,audio,TTS,planned,8,Exact 好。 in landlord preset; alias for ordinary consequence lines; context-safe
mixup_voice_cook,audio,TTS,planned,8,Exact 好。 in cook preset; alias for ordinary consequence lines; context-safe
mixup_voice_mentor,audio,TTS,planned,8,Exact 好。 in mentor preset; alias for ordinary consequence lines; context-safe
mixup_voice_warehouse_boss,audio,TTS,planned,8,Exact 好。 in warehouse_boss preset; alias for ordinary consequence lines; context-safe
mixup_voice_delivery_boss,audio,TTS,planned,8,Exact 好。 in delivery_boss preset; alias for ordinary consequence lines; context-safe
mixup_voice_customer,audio,TTS,planned,8,Exact 好。 in customer preset; alias for ordinary consequence lines; context-safe
mixup_voice_fruit_seller,audio,TTS,planned,8,Exact 好。 in fruit_seller preset; alias for ordinary consequence lines; context-safe
mixup_voice_shopkeeper,audio,TTS,planned,8,Exact 好。 in shopkeeper preset; alias for ordinary consequence lines; context-safe
word_001,audio,TTS,planned,8,爱 | ài | love; Xiaoxiao -15% +0Hz; HSK1
word_002,audio,TTS,planned,8,八 | bā | eight; Xiaoxiao -15% +0Hz; HSK1
word_003,audio,TTS,planned,8,爸爸 | bàba | father; Xiaoxiao -15% +0Hz; HSK1
word_004,audio,TTS,planned,8,杯子 | bēizi | cup; glass; Xiaoxiao -15% +0Hz; HSK1
word_005,audio,TTS,planned,8,北京 | Běijīng | Beijing; Xiaoxiao -15% +0Hz; HSK1
word_006,audio,TTS,planned,8,本 | běn | measure word for books; Xiaoxiao -15% +0Hz; HSK1
word_007,audio,TTS,planned,8,不 | bù | not; no; Xiaoxiao -15% +0Hz; HSK1
word_008,audio,TTS,planned,8,不客气 | bú kèqi | you're welcome; Xiaoxiao -15% +0Hz; HSK1
word_009,audio,TTS,planned,8,菜 | cài | dish; vegetable; Xiaoxiao -15% +0Hz; HSK1
word_010,audio,TTS,planned,8,茶 | chá | tea; Xiaoxiao -15% +0Hz; HSK1
word_011,audio,TTS,planned,8,吃 | chī | eat; Xiaoxiao -15% +0Hz; HSK1
word_012,audio,TTS,planned,8,出租车 | chūzūchē | taxi; Xiaoxiao -15% +0Hz; HSK1
word_013,audio,TTS,planned,8,打电话 | dǎ diànhuà | make a phone call; Xiaoxiao -15% +0Hz; HSK1
word_014,audio,TTS,planned,8,大 | dà | big; Xiaoxiao -15% +0Hz; HSK1
word_015,audio,TTS,planned,8,的 | de | possessive particle; Xiaoxiao -15% +0Hz; HSK1
word_016,audio,TTS,planned,8,点 | diǎn | o'clock; Xiaoxiao -15% +0Hz; HSK1
word_017,audio,TTS,planned,8,电脑 | diànnǎo | computer; Xiaoxiao -15% +0Hz; HSK1
word_018,audio,TTS,planned,8,电视 | diànshì | television; Xiaoxiao -15% +0Hz; HSK1
word_019,audio,TTS,planned,8,电影 | diànyǐng | movie; Xiaoxiao -15% +0Hz; HSK1
word_020,audio,TTS,planned,8,东西 | dōngxi | thing; Xiaoxiao -15% +0Hz; HSK1
word_021,audio,TTS,planned,8,都 | dōu | all; both; Xiaoxiao -15% +0Hz; HSK1
word_022,audio,TTS,planned,8,读 | dú | read; Xiaoxiao -15% +0Hz; HSK1
word_023,audio,TTS,planned,8,对不起 | duìbuqǐ | sorry; Xiaoxiao -15% +0Hz; HSK1
word_024,audio,TTS,planned,8,多 | duō | many; much; Xiaoxiao -15% +0Hz; HSK1
word_025,audio,TTS,planned,8,多少 | duōshao | how many; how much; Xiaoxiao -15% +0Hz; HSK1
word_026,audio,TTS,planned,8,儿子 | érzi | son; Xiaoxiao -15% +0Hz; HSK1
word_027,audio,TTS,planned,8,二 | èr | two; Xiaoxiao -15% +0Hz; HSK1
word_028,audio,TTS,planned,8,饭店 | fàndiàn | restaurant; hotel; Xiaoxiao -15% +0Hz; HSK1
word_029,audio,TTS,planned,8,飞机 | fēijī | airplane; Xiaoxiao -15% +0Hz; HSK1
word_030,audio,TTS,planned,8,分钟 | fēnzhōng | minute; Xiaoxiao -15% +0Hz; HSK1
word_031,audio,TTS,planned,8,高兴 | gāoxìng | happy; Xiaoxiao -15% +0Hz; HSK1
word_032,audio,TTS,planned,8,个 | gè | general measure word; Xiaoxiao -15% +0Hz; HSK1
word_033,audio,TTS,planned,8,工作 | gōngzuò | work; job; Xiaoxiao -15% +0Hz; HSK1
word_034,audio,TTS,planned,8,狗 | gǒu | dog; Xiaoxiao -15% +0Hz; HSK1
word_035,audio,TTS,planned,8,汉语 | Hànyǔ | Chinese language; Xiaoxiao -15% +0Hz; HSK1
word_036,audio,TTS,planned,8,好 | hǎo | good; well; Xiaoxiao -15% +0Hz; HSK1
word_037,audio,TTS,planned,8,喝 | hē | drink; Xiaoxiao -15% +0Hz; HSK1
word_038,audio,TTS,planned,8,和 | hé | and; Xiaoxiao -15% +0Hz; HSK1
word_039,audio,TTS,planned,8,很 | hěn | very; Xiaoxiao -15% +0Hz; HSK1
word_040,audio,TTS,planned,8,后面 | hòumiàn | behind; back; Xiaoxiao -15% +0Hz; HSK1
word_041,audio,TTS,planned,8,回 | huí | return; go back; Xiaoxiao -15% +0Hz; HSK1
word_042,audio,TTS,planned,8,会 | huì | can; know how to; Xiaoxiao -15% +0Hz; HSK1
word_043,audio,TTS,planned,8,火车站 | huǒchēzhàn | train station; Xiaoxiao -15% +0Hz; HSK1
word_044,audio,TTS,planned,8,几 | jǐ | how many; several; Xiaoxiao -15% +0Hz; HSK1
word_045,audio,TTS,planned,8,家 | jiā | home; family; Xiaoxiao -15% +0Hz; HSK1
word_046,audio,TTS,planned,8,叫 | jiào | be called; call; Xiaoxiao -15% +0Hz; HSK1
word_047,audio,TTS,planned,8,她 | tā | she; her; Xiaoxiao -15% +0Hz; HSK1
word_048,audio,TTS,planned,8,今天 | jīntiān | today; Xiaoxiao -15% +0Hz; HSK1
word_049,audio,TTS,planned,8,九 | jiǔ | nine; Xiaoxiao -15% +0Hz; HSK1
word_050,audio,TTS,planned,8,开 | kāi | open; drive; Xiaoxiao -15% +0Hz; HSK1
word_051,audio,TTS,planned,8,看 | kàn | look; watch; read; Xiaoxiao -15% +0Hz; HSK1
word_052,audio,TTS,planned,8,看见 | kànjiàn | see; Xiaoxiao -15% +0Hz; HSK1
word_053,audio,TTS,planned,8,块 | kuài | yuan; piece; Xiaoxiao -15% +0Hz; HSK1
word_054,audio,TTS,planned,8,来 | lái | come; Xiaoxiao -15% +0Hz; HSK1
word_055,audio,TTS,planned,8,老师 | lǎoshī | teacher; Xiaoxiao -15% +0Hz; HSK1
word_056,audio,TTS,planned,8,了 | le | completed-action particle; Xiaoxiao -15% +0Hz; HSK1
word_057,audio,TTS,planned,8,冷 | lěng | cold; Xiaoxiao -15% +0Hz; HSK1
word_058,audio,TTS,planned,8,里 | lǐ | inside; in; Xiaoxiao -15% +0Hz; HSK1
word_059,audio,TTS,planned,8,六 | liù | six; Xiaoxiao -15% +0Hz; HSK1
word_060,audio,TTS,planned,8,妈妈 | māma | mother; Xiaoxiao -15% +0Hz; HSK1
word_061,audio,TTS,planned,8,吗 | ma | question particle; Xiaoxiao -15% +0Hz; HSK1
word_062,audio,TTS,planned,8,买 | mǎi | buy; Xiaoxiao -15% +0Hz; HSK1
word_063,audio,TTS,planned,8,猫 | māo | cat; Xiaoxiao -15% +0Hz; HSK1
word_064,audio,TTS,planned,8,没关系 | méi guānxi | it doesn't matter; Xiaoxiao -15% +0Hz; HSK1
word_065,audio,TTS,planned,8,没有 | méiyǒu | not have; there isn't; Xiaoxiao -15% +0Hz; HSK1
word_066,audio,TTS,planned,8,米饭 | mǐfàn | cooked rice; Xiaoxiao -15% +0Hz; HSK1
word_067,audio,TTS,planned,8,明天 | míngtiān | tomorrow; Xiaoxiao -15% +0Hz; HSK1
word_068,audio,TTS,planned,8,名字 | míngzi | name; Xiaoxiao -15% +0Hz; HSK1
word_069,audio,TTS,planned,8,哪儿 | nǎr | where; Xiaoxiao -15% +0Hz; HSK1
word_070,audio,TTS,planned,8,那 | nà | that; Xiaoxiao -15% +0Hz; HSK1
word_071,audio,TTS,planned,8,呢 | ne | question particle; Xiaoxiao -15% +0Hz; HSK1
word_072,audio,TTS,planned,8,能 | néng | can; be able to; Xiaoxiao -15% +0Hz; HSK1
word_073,audio,TTS,planned,8,你 | nǐ | you; Xiaoxiao -15% +0Hz; HSK1
word_074,audio,TTS,planned,8,年 | nián | year; Xiaoxiao -15% +0Hz; HSK1
word_075,audio,TTS,planned,8,女儿 | nǚ'ér | daughter; Xiaoxiao -15% +0Hz; HSK1
word_076,audio,TTS,planned,8,朋友 | péngyou | friend; Xiaoxiao -15% +0Hz; HSK1
word_077,audio,TTS,planned,8,漂亮 | piàoliang | beautiful; Xiaoxiao -15% +0Hz; HSK1
word_078,audio,TTS,planned,8,苹果 | píngguǒ | apple; Xiaoxiao -15% +0Hz; HSK1
word_079,audio,TTS,planned,8,七 | qī | seven; Xiaoxiao -15% +0Hz; HSK1
word_080,audio,TTS,planned,8,前面 | qiánmiàn | in front; ahead; Xiaoxiao -15% +0Hz; HSK1
word_081,audio,TTS,planned,8,钱 | qián | money; Xiaoxiao -15% +0Hz; HSK1
word_082,audio,TTS,planned,8,请 | qǐng | please; invite; Xiaoxiao -15% +0Hz; HSK1
word_083,audio,TTS,planned,8,去 | qù | go; Xiaoxiao -15% +0Hz; HSK1
word_084,audio,TTS,planned,8,热 | rè | hot; Xiaoxiao -15% +0Hz; HSK1
word_085,audio,TTS,planned,8,人 | rén | person; people; Xiaoxiao -15% +0Hz; HSK1
word_086,audio,TTS,planned,8,认识 | rènshi | know; meet; Xiaoxiao -15% +0Hz; HSK1
word_087,audio,TTS,planned,8,日 | rì | day; date; Xiaoxiao -15% +0Hz; HSK1
word_088,audio,TTS,planned,8,三 | sān | three; Xiaoxiao -15% +0Hz; HSK1
word_089,audio,TTS,planned,8,商店 | shāngdiàn | shop; Xiaoxiao -15% +0Hz; HSK1
word_090,audio,TTS,planned,8,上 | shàng | above; on; previous; Xiaoxiao -15% +0Hz; HSK1
word_091,audio,TTS,planned,8,上午 | shàngwǔ | morning; Xiaoxiao -15% +0Hz; HSK1
word_092,audio,TTS,planned,8,少 | shǎo | few; little; Xiaoxiao -15% +0Hz; HSK1
word_093,audio,TTS,planned,8,谁 | shéi | who; Xiaoxiao -15% +0Hz; HSK1
word_094,audio,TTS,planned,8,什么 | shénme | what; Xiaoxiao -15% +0Hz; HSK1
word_095,audio,TTS,planned,8,十 | shí | ten; Xiaoxiao -15% +0Hz; HSK1
word_096,audio,TTS,planned,8,时候 | shíhou | time; moment; Xiaoxiao -15% +0Hz; HSK1
word_097,audio,TTS,planned,8,是 | shì | be; Xiaoxiao -15% +0Hz; HSK1
word_098,audio,TTS,planned,8,书 | shū | book; Xiaoxiao -15% +0Hz; HSK1
word_099,audio,TTS,planned,8,水 | shuǐ | water; Xiaoxiao -15% +0Hz; HSK1
word_100,audio,TTS,planned,8,水果 | shuǐguǒ | fruit; Xiaoxiao -15% +0Hz; HSK1
word_101,audio,TTS,planned,8,睡觉 | shuìjiào | sleep; Xiaoxiao -15% +0Hz; HSK1
word_102,audio,TTS,planned,8,说话 | shuōhuà | speak; Xiaoxiao -15% +0Hz; HSK1
word_103,audio,TTS,planned,8,四 | sì | four; Xiaoxiao -15% +0Hz; HSK1
word_104,audio,TTS,planned,8,岁 | suì | years old; Xiaoxiao -15% +0Hz; HSK1
word_105,audio,TTS,planned,8,他 | tā | he; him; Xiaoxiao -15% +0Hz; HSK1
word_106,audio,TTS,planned,8,太 | tài | too; extremely; Xiaoxiao -15% +0Hz; HSK1
word_107,audio,TTS,planned,8,天 | tiān | day; sky; Xiaoxiao -15% +0Hz; HSK1
word_108,audio,TTS,planned,8,天气 | tiānqì | weather; Xiaoxiao -15% +0Hz; HSK1
word_109,audio,TTS,planned,8,听 | tīng | listen; hear; Xiaoxiao -15% +0Hz; HSK1
word_110,audio,TTS,planned,8,同学 | tóngxué | classmate; Xiaoxiao -15% +0Hz; HSK1
word_111,audio,TTS,planned,8,喂 | wèi | hello (on the phone); Xiaoxiao -15% +0Hz; HSK1
word_112,audio,TTS,planned,8,我 | wǒ | I; me; Xiaoxiao -15% +0Hz; HSK1
word_113,audio,TTS,planned,8,我们 | wǒmen | we; us; Xiaoxiao -15% +0Hz; HSK1
word_114,audio,TTS,planned,8,五 | wǔ | five; Xiaoxiao -15% +0Hz; HSK1
word_115,audio,TTS,planned,8,喜欢 | xǐhuan | like; Xiaoxiao -15% +0Hz; HSK1
word_116,audio,TTS,planned,8,下 | xià | below; next; Xiaoxiao -15% +0Hz; HSK1
word_117,audio,TTS,planned,8,下午 | xiàwǔ | afternoon; Xiaoxiao -15% +0Hz; HSK1
word_118,audio,TTS,planned,8,下雨 | xiàyǔ | rain; Xiaoxiao -15% +0Hz; HSK1
word_119,audio,TTS,planned,8,先生 | xiānsheng | Mr.; sir; Xiaoxiao -15% +0Hz; HSK1
word_120,audio,TTS,planned,8,现在 | xiànzài | now; Xiaoxiao -15% +0Hz; HSK1
word_121,audio,TTS,planned,8,想 | xiǎng | want; think; Xiaoxiao -15% +0Hz; HSK1
word_122,audio,TTS,planned,8,小 | xiǎo | small; Xiaoxiao -15% +0Hz; HSK1
word_123,audio,TTS,planned,8,小姐 | xiǎojiě | Miss; young woman; Xiaoxiao -15% +0Hz; HSK1
word_124,audio,TTS,planned,8,些 | xiē | some; Xiaoxiao -15% +0Hz; HSK1
word_125,audio,TTS,planned,8,写 | xiě | write; Xiaoxiao -15% +0Hz; HSK1
word_126,audio,TTS,planned,8,谢谢 | xièxie | thank you; Xiaoxiao -15% +0Hz; HSK1
word_127,audio,TTS,planned,8,星期 | xīngqī | week; Xiaoxiao -15% +0Hz; HSK1
word_128,audio,TTS,planned,8,学生 | xuésheng | student; Xiaoxiao -15% +0Hz; HSK1
word_129,audio,TTS,planned,8,学习 | xuéxí | study; learn; Xiaoxiao -15% +0Hz; HSK1
word_130,audio,TTS,planned,8,学校 | xuéxiào | school; Xiaoxiao -15% +0Hz; HSK1
word_131,audio,TTS,planned,8,一 | yī | one; Xiaoxiao -15% +0Hz; HSK1
word_132,audio,TTS,planned,8,衣服 | yīfu | clothes; Xiaoxiao -15% +0Hz; HSK1
word_133,audio,TTS,planned,8,医生 | yīshēng | doctor; Xiaoxiao -15% +0Hz; HSK1
word_134,audio,TTS,planned,8,医院 | yīyuàn | hospital; Xiaoxiao -15% +0Hz; HSK1
word_135,audio,TTS,planned,8,椅子 | yǐzi | chair; Xiaoxiao -15% +0Hz; HSK1
word_136,audio,TTS,planned,8,有 | yǒu | have; there is; Xiaoxiao -15% +0Hz; HSK1
word_137,audio,TTS,planned,8,月 | yuè | month; moon; Xiaoxiao -15% +0Hz; HSK1
word_138,audio,TTS,planned,8,再见 | zàijiàn | goodbye; Xiaoxiao -15% +0Hz; HSK1
word_139,audio,TTS,planned,8,在 | zài | be at; in; Xiaoxiao -15% +0Hz; HSK1
word_140,audio,TTS,planned,8,怎么 | zěnme | how; Xiaoxiao -15% +0Hz; HSK1
word_141,audio,TTS,planned,8,怎么样 | zěnmeyàng | how about; how is; Xiaoxiao -15% +0Hz; HSK1
word_142,audio,TTS,planned,8,这 | zhè | this; Xiaoxiao -15% +0Hz; HSK1
word_143,audio,TTS,planned,8,中国 | Zhōngguó | China; Xiaoxiao -15% +0Hz; HSK1
word_144,audio,TTS,planned,8,中午 | zhōngwǔ | noon; Xiaoxiao -15% +0Hz; HSK1
word_145,audio,TTS,planned,8,住 | zhù | live; stay; Xiaoxiao -15% +0Hz; HSK1
word_146,audio,TTS,planned,8,桌子 | zhuōzi | table; desk; Xiaoxiao -15% +0Hz; HSK1
word_147,audio,TTS,planned,8,字 | zì | written character; Xiaoxiao -15% +0Hz; HSK1
word_148,audio,TTS,planned,8,昨天 | zuótiān | yesterday; Xiaoxiao -15% +0Hz; HSK1
word_149,audio,TTS,planned,8,坐 | zuò | sit; travel by; Xiaoxiao -15% +0Hz; HSK1
word_150,audio,TTS,planned,8,做 | zuò | do; make; Xiaoxiao -15% +0Hz; HSK1
word_151,audio,TTS,planned,8,碗 | wǎn | bowl; Xiaoxiao -15% +0Hz; bonus
amb_01,audio,TTS,planned,16,Exact GDD living-street line 1; NPC preset from GDD; only when all words met
amb_02,audio,TTS,planned,16,Exact GDD living-street line 2; NPC preset from GDD; only when all words met
amb_03,audio,TTS,planned,16,Exact GDD living-street line 3; NPC preset from GDD; only when all words met
