id	text	pinyin	voice	file
p1_noodle_review_04_e3_r1__v006	我做七个。	Wǒ zuò qī ge.	zh-CN-YunxiNeural	audio/phase1/p1_noodle_review_04_e3_r1__v006.opus
p1_noodle_review_04_e3_r1__v007	我做八个。	Wǒ zuò bā ge.	zh-CN-YunxiNeural	audio/phase1/p1_noodle_review_04_e3_r1__v007.opus
p1_noodle_review_04_e3_r1__v008	我做九个。	Wǒ zuò jiǔ ge.	zh-CN-YunxiNeural	audio/phase1/p1_noodle_review_04_e3_r1__v008.opus
p1_noodle_review_04_e3_r1__v009	我做十个。	Wǒ zuò shí ge.	zh-CN-YunxiNeural	audio/phase1/p1_noodle_review_04_e3_r1__v009.opus
p1_noodle_review_04_e3_r2__v000	他做一个。	Tā zuò yí ge.	zh-CN-YunxiNeural	audio/phase1/p1_noodle_review_04_e3_r2__v000.opus
p1_noodle_review_04_e3_r2__v001	他做二个。	Tā zuò èr ge.	zh-CN-YunxiNeural	audio/phase1/p1_noodle_review_04_e3_r2__v001.opus
p1_noodle_review_04_e3_r2__v002	他做三个。	Tā zuò sān ge.	zh-CN-YunxiNeural	audio/phase1/p1_noodle_review_04_e3_r2__v002.opus
p1_noodle_review_04_e3_r2__v003	他做四个。	Tā zuò sì ge.	zh-CN-YunxiNeural	audio/phase1/p1_noodle_review_04_e3_r2__v003.opus
p1_noodle_review_04_e3_r2__v004	他做五个。	Tā zuò wǔ ge.	zh-CN-YunxiNeural	audio/phase1/p1_noodle_review_04_e3_r2__v004.opus
p1_noodle_review_04_e3_r2__v005	他做六个。	Tā zuò liù ge.	zh-CN-YunxiNeural	audio/phase1/p1_noodle_review_04_e3_r2__v005.opus
p1_noodle_review_04_e3_r2__v006	他做七个。	Tā zuò qī ge.	zh-CN-YunxiNeural	audio/phase1/p1_noodle_review_04_e3_r2__v006.opus
p1_noodle_review_04_e3_r2__v007	他做八个。	Tā zuò bā ge.	zh-CN-YunxiNeural	audio/phase1/p1_noodle_review_04_e3_r2__v007.opus
p1_noodle_review_04_e3_r2__v008	他做九个。	Tā zuò jiǔ ge.	zh-CN-YunxiNeural	audio/phase1/p1_noodle_review_04_e3_r2__v008.opus
p1_noodle_review_04_e3_r2__v009	他做十个。	Tā zuò shí ge.	zh-CN-YunxiNeural	audio/phase1/p1_noodle_review_04_e3_r2__v009.opus
p1_noodle_review_04_e4__v000	杯子里有茶。	Bēizi lǐ yǒu chá.	zh-CN-YunjianNeural	audio/phase1/p1_noodle_review_04_e4__v000.opus
p1_noodle_review_04_e4__v001	杯子里没有茶。	Bēizi lǐ méiyǒu chá.	zh-CN-YunjianNeural	audio/phase1/p1_noodle_review_04_e4__v001.opus
p1_noodle_review_04_e4_h__v000	有茶。	yǒu chá.	zh-CN-YunjianNeural	audio/phase1/p1_noodle_review_04_e4_h__v000.opus
p1_noodle_review_04_e4_h__v001	没有茶。	méiyǒu chá.	zh-CN-YunjianNeural	audio/phase1/p1_noodle_review_04_e4_h__v001.opus
p1_noodle_review_04_e4_r1__v000	有茶。	yǒu chá.	zh-CN-YunxiNeural	audio/phase1/p1_noodle_review_04_e4_r1__v000.opus
p1_noodle_review_04_e4_r1__v001	没有茶。	méiyǒu chá.	zh-CN-YunxiNeural	audio/phase1/p1_noodle_review_04_e4_r1__v001.opus
p1_noodle_review_04_e4_r2__v000	有水。	yǒu shuǐ.	zh-CN-YunxiNeural	audio/phase1/p1_noodle_review_04_e4_r2__v000.opus
p1_noodle_review_04_e4_r2__v001	没有水。	méiyǒu shuǐ.	zh-CN-YunxiNeural	audio/phase1/p1_noodle_review_04_e4_r2__v001.opus
p1_pay_rent_01_e1	这个月二十块钱，不是一个星期。	Zhè ge yuè èrshí kuài qián, bú shì yí ge xīngqī.	zh-CN-YunyangNeural	audio/phase1/p1_pay_rent_01_e1.opus
p1_pay_rent_01_e1_h	上，一个月。	Shàng, yí ge yuè.	zh-CN-YunyangNeural	audio/phase1/p1_pay_rent_01_e1_h.opus
p1_pay_rent_01_e1_r1	一个月。	Yí ge yuè.	zh-CN-YunxiNeural	audio/phase1/p1_pay_rent_01_e1_r1.opus
p1_pay_rent_01_e1_r2	一个星期。	Yí ge xīngqī.	zh-CN-YunxiNeural	audio/phase1/p1_pay_rent_01_e1_r2.opus
p1_pay_rent_01_e2	一年十二个月。现在十八日。	Yì nián shí'èr ge yuè. Xiànzài shíbā rì.	zh-CN-YunyangNeural	audio/phase1/p1_pay_rent_01_e2.opus
p1_pay_rent_01_e2_h	上，一年。	Shàng, yì nián.	zh-CN-YunyangNeural	audio/phase1/p1_pay_rent_01_e2_h.opus
p1_pay_rent_01_e2_r1	一年。	Yì nián.	zh-CN-YunxiNeural	audio/phase1/p1_pay_rent_01_e2_r1.opus
p1_pay_rent_01_e2_r2	一个月。	Yí ge yuè.	zh-CN-YunxiNeural	audio/phase1/p1_pay_rent_01_e2_r2.opus
p1_pay_rent_01_e3	你住这个家，这是你的。我开这个。	Nǐ zhù zhè ge jiā, zhè shì nǐ de. Wǒ kāi zhè ge.	zh-CN-YunyangNeural	audio/phase1/p1_pay_rent_01_e3.opus
p1_pay_rent_01_e3_h	你住这个家。	Nǐ zhù zhè ge jiā.	zh-CN-YunyangNeural	audio/phase1/p1_pay_rent_01_e3_h.opus
p1_pay_rent_01_e3_r1	我住这个家。	Wǒ zhù zhè ge jiā.	zh-CN-YunxiNeural	audio/phase1/p1_pay_rent_01_e3_r1.opus
p1_pay_rent_01_e3_r2	先生住这个家。	Xiānsheng zhù zhè ge jiā.	zh-CN-YunxiNeural	audio/phase1/p1_pay_rent_01_e3_r2.opus
p1_pay_rent_01_e4	今天这个时候我来。二十块钱。	Jīntiān zhè ge shíhou wǒ lái. Èrshí kuài qián.	zh-CN-YunyangNeural	audio/phase1/p1_pay_rent_01_e4.opus
p1_pay_rent_01_e4_h	今天，二十块钱。	Jīntiān, èrshí kuài qián.	zh-CN-YunyangNeural	audio/phase1/p1_pay_rent_01_e4_h.opus
p1_pay_rent_01_e4_r1	今天二十块钱。	Jīntiān èrshí kuài qián.	zh-CN-YunxiNeural	audio/phase1/p1_pay_rent_01_e4_r1.opus
p1_pay_rent_01_e4_r2	一年二十块钱。	Yì nián èrshí kuài qián.	zh-CN-YunxiNeural	audio/phase1/p1_pay_rent_01_e4_r2.opus
p1_pay_rent_01_e5	我坐飞机去北京，坐出租车回家。	Wǒ zuò fēijī qù Běijīng, zuò chūzūchē huí jiā.	zh-CN-YunyangNeural	audio/phase1/p1_pay_rent_01_e5.opus
p1_pay_rent_01_e5_h	飞机，去北京。	Fēijī, qù Běijīng.	zh-CN-YunyangNeural	audio/phase1/p1_pay_rent_01_e5_h.opus
p1_pay_rent_01_e5_r1	你坐飞机去北京。	Nǐ zuò fēijī qù Běijīng.	zh-CN-YunxiNeural	audio/phase1/p1_pay_rent_01_e5_r1.opus
p1_pay_rent_01_e5_r2	你坐出租车去北京。	Nǐ zuò chūzūchē qù Běijīng.	zh-CN-YunxiNeural	audio/phase1/p1_pay_rent_01_e5_r2.opus
p1_pay_rent_01_e6	对不起。你买些水果，我买苹果。	Duìbuqǐ. Nǐ mǎi xiē shuǐguǒ, wǒ mǎi píngguǒ.	zh-CN-YunyangNeural	audio/phase1/p1_pay_rent_01_e6.opus
p1_pay_rent_01_e6_h	商店，买些水果。	Shāngdiàn, mǎi xiē shuǐguǒ.	zh-CN-YunyangNeural	audio/phase1/p1_pay_rent_01_e6_h.opus
p1_pay_rent_01_e6_r1	我买些水果。	Wǒ mǎi xiē shuǐguǒ.	zh-CN-YunxiNeural	audio/phase1/p1_pay_rent_01_e6_r1.opus
p1_pay_rent_01_e6_r2	我买些苹果。	Wǒ mǎi xiē píngguǒ.	zh-CN-YunxiNeural	audio/phase1/p1_pay_rent_01_e6_r2.opus
p1_room_evening_01_e1	桌子在前面，椅子在后面。	Zhuōzi zài qiánmiàn, yǐzi zài hòumiàn.	zh-CN-YunyangNeural	audio/phase1/p1_room_evening_01_e1.opus
p1_room_evening_01_e1_h	椅子，后面。	Yǐzi, hòumiàn.	zh-CN-YunyangNeural	audio/phase1/p1_room_evening_01_e1_h.opus
p1_room_evening_01_e1_r1	椅子在后面。	Yǐzi zài hòumiàn.	zh-CN-YunxiNeural	audio/phase1/p1_room_evening_01_e1_r1.opus
p1_room_evening_01_e1_r2	椅子在前面。	Yǐzi zài qiánmiàn.	zh-CN-YunxiNeural	audio/phase1/p1_room_evening_01_e1_r2.opus
p1_room_evening_01_e2	这是谁的衣服？衣服很漂亮。	Zhè shì shéi de yīfu? Yīfu hěn piàoliang.	zh-CN-YunyangNeural	audio/phase1/p1_room_evening_01_e2.opus
p1_room_evening_01_e2_h	她的衣服。	Tā de yīfu.	zh-CN-YunyangNeural	audio/phase1/p1_room_evening_01_e2_h.opus
p1_room_evening_01_e2_r1	她的衣服。	Tā de yīfu.	zh-CN-YunxiNeural	audio/phase1/p1_room_evening_01_e2_r1.opus
p1_room_evening_01_e2_r2	先生的衣服。	Xiānsheng de yīfu.	zh-CN-YunxiNeural	audio/phase1/p1_room_evening_01_e2_r2.opus
p1_room_evening_01_e3	我们看电影，十点睡觉。	Wǒmen kàn diànyǐng, shí diǎn shuìjiào.	zh-CN-YunyangNeural	audio/phase1/p1_room_evening_01_e3.opus
p1_room_evening_01_e3_h	看电影。	Kàn diànyǐng.	zh-CN-YunyangNeural	audio/phase1/p1_room_evening_01_e3_h.opus
p1_room_evening_01_e3_r1	我们看电影。	Wǒmen kàn diànyǐng.	zh-CN-YunxiNeural	audio/phase1/p1_room_evening_01_e3_r1.opus
p1_room_evening_01_e3_r2	我们看电视。	Wǒmen kàn diànshì.	zh-CN-YunxiNeural	audio/phase1/p1_room_evening_01_e3_r2.opus
p1_room_evening_01_e4	昨天你在学校看什么？写字吗？	Zuótiān nǐ zài xuéxiào kàn shénme? Xiě zì ma?	zh-CN-YunyangNeural	audio/phase1/p1_room_evening_01_e4.opus
p1_room_evening_01_e4_h	昨天，电脑。	Zuótiān, diànnǎo.	zh-CN-YunyangNeural	audio/phase1/p1_room_evening_01_e4_h.opus
p1_room_evening_01_e4_r1	昨天看电脑。	Zuótiān kàn diànnǎo.	zh-CN-YunxiNeural	audio/phase1/p1_room_evening_01_e4_r1.opus
p1_room_evening_01_e4_r2	今天看电脑。	Jīntiān kàn diànnǎo.	zh-CN-YunxiNeural	audio/phase1/p1_room_evening_01_e4_r2.opus
p1_room_evening_01_e5	我说话，你听。你学习汉语。	Wǒ shuōhuà, nǐ tīng. Nǐ xuéxí Hànyǔ.	zh-CN-YunyangNeural	audio/phase1/p1_room_evening_01_e5.opus
p1_room_evening_01_e5_h	你说话，我听。	Nǐ shuōhuà, wǒ tīng.	zh-CN-YunyangNeural	audio/phase1/p1_room_evening_01_e5_h.opus
p1_room_evening_01_e5_r1	我听你说话。	Wǒ tīng nǐ shuōhuà.	zh-CN-YunxiNeural	audio/phase1/p1_room_evening_01_e5_r1.opus
p1_room_evening_01_e5_r2	我看电视。	Wǒ kàn diànshì.	zh-CN-YunxiNeural	audio/phase1/p1_room_evening_01_e5_r2.opus
p1_room_evening_01_e6	谢谢你，家很漂亮。	Xièxie nǐ, jiā hěn piàoliang.	zh-CN-YunyangNeural	audio/phase1/p1_room_evening_01_e6.opus
p1_room_evening_01_e6_h	谢谢，不客气。	Xièxie, bú kèqi.	zh-CN-YunyangNeural	audio/phase1/p1_room_evening_01_e6_h.opus
p1_room_evening_01_e6_r1	不客气。	Bú kèqi.	zh-CN-YunxiNeural	audio/phase1/p1_room_evening_01_e6_r1.opus
p1_room_evening_01_e6_r2	对不起。	Duìbuqǐ.	zh-CN-YunxiNeural	audio/phase1/p1_room_evening_01_e6_r2.opus
p1_street_labels_01_e1	这个字是狗，那个字是猫。	Zhè ge zì shì gǒu, nà ge zì shì māo.	zh-CN-YunyangNeural	audio/phase1/p1_street_labels_01_e1.opus
p1_street_labels_01_e1_h	这个字是狗。	Zhè ge zì shì gǒu.	zh-CN-YunyangNeural	audio/phase1/p1_street_labels_01_e1_h.opus
p1_street_labels_01_e1_r1	这个字是狗。	Zhè ge zì shì gǒu.	zh-CN-YunxiNeural	audio/phase1/p1_street_labels_01_e1_r1.opus
p1_street_labels_01_e1_r2	这个字是猫。	Zhè ge zì shì māo.	zh-CN-YunxiNeural	audio/phase1/p1_street_labels_01_e1_r2.opus
p1_street_labels_01_e2	中国的字，我都认识。这个字，怎么读？	Zhōngguó de zì, wǒ dōu rènshi. Zhè ge zì, zěnme dú?	zh-CN-YunyangNeural	audio/phase1/p1_street_labels_01_e2.opus
p1_street_labels_01_e2_h	中国，我认识。	Zhōngguó, wǒ rènshi.	zh-CN-YunyangNeural	audio/phase1/p1_street_labels_01_e2_h.opus
p1_street_labels_01_e2_r1	我都认识。	Wǒ dōu rènshi.	zh-CN-YunxiNeural	audio/phase1/p1_street_labels_01_e2_r1.opus
p1_street_labels_01_e2_r2	我不认识。	Wǒ bú rènshi.	zh-CN-YunxiNeural	audio/phase1/p1_street_labels_01_e2_r2.opus
p1_street_labels_01_e3	医生四十岁，他去这个饭店。怎么样？	Yīshēng sìshí suì, tā qù zhè ge fàndiàn. Zěnmeyàng?	zh-CN-YunyangNeural	audio/phase1/p1_street_labels_01_e3.opus
p1_street_labels_01_e3_h	饭店很好。	Fàndiàn hěn hǎo.	zh-CN-YunyangNeural	audio/phase1/p1_street_labels_01_e3_h.opus
p1_street_labels_01_e3_r1	饭店很好。	Fàndiàn hěn hǎo.	zh-CN-YunxiNeural	audio/phase1/p1_street_labels_01_e3_r1.opus
p1_street_labels_01_e3_r2	医院很好。	Yīyuàn hěn hǎo.	zh-CN-YunxiNeural	audio/phase1/p1_street_labels_01_e3_r2.opus
p1_street_labels_01_e4	狗、猫，你都认识？再见。	Gǒu, māo, nǐ dōu rènshi? Zàijiàn.	zh-CN-YunyangNeural	audio/phase1/p1_street_labels_01_e4.opus
p1_street_labels_01_e4_h	狗、猫，都认识。	Gǒu, māo, dōu rènshi.	zh-CN-YunyangNeural	audio/phase1/p1_street_labels_01_e4_h.opus
p1_street_labels_01_e4_r1	狗、猫，我都认识。	Gǒu, māo, wǒ dōu rènshi.	zh-CN-YunxiNeural	audio/phase1/p1_street_labels_01_e4_r1.opus
p1_street_labels_01_e4_r2	狗、猫，我不认识。	Gǒu, māo, wǒ bú rènshi.	zh-CN-YunxiNeural	audio/phase1/p1_street_labels_01_e4_r2.opus
p1_street_labels_01_e5	这几天天气热了，没关系。	Zhè jǐ tiān tiānqì rè le, méi guānxi.	zh-CN-YunyangNeural	audio/phase1/p1_street_labels_01_e5.opus
p1_street_labels_01_e5_h	天气热了。	Tiānqì rè le.	zh-CN-YunyangNeural	audio/phase1/p1_street_labels_01_e5_h.opus
p1_street_labels_01_e5_r1	天气很热。	Tiānqì hěn rè.	zh-CN-YunxiNeural	audio/phase1/p1_street_labels_01_e5_r1.opus
p1_street_labels_01_e5_r2	天气很冷。	Tiānqì hěn lěng.	zh-CN-YunxiNeural	audio/phase1/p1_street_labels_01_e5_r2.opus
p1_study_at_home_01_e1	你学习汉语，我是老师。我们很高兴。	Nǐ xuéxí Hànyǔ, wǒ shì lǎoshī. Wǒmen hěn gāoxìng.	zh-CN-XiaoxiaoNeural	audio/phase1/p1_study_at_home_01_e1.opus
p1_study_at_home_01_e1_h	学习汉语。	Xuéxí Hànyǔ.	zh-CN-XiaoxiaoNeural	audio/phase1/p1_study_at_home_01_e1_h.opus
p1_study_at_home_01_e1_r1	我学习汉语。	Wǒ xuéxí Hànyǔ.	zh-CN-YunxiNeural	audio/phase1/p1_study_at_home_01_e1_r1.opus
p1_study_at_home_01_e1_r2	我读书。	Wǒ dú shū.	zh-CN-YunxiNeural	audio/phase1/p1_study_at_home_01_e1_r2.opus
p1_study_at_home_01_e2	我写字，你看。你写字？这个字是什么？	Wǒ xiě zì, nǐ kàn. Nǐ xiě zì? Zhè ge zì shì shénme?	zh-CN-XiaoxiaoNeural	audio/phase1/p1_study_at_home_01_e2.opus
p1_study_at_home_01_e2_h	写字。	Xiě zì.	zh-CN-XiaoxiaoNeural	audio/phase1/p1_study_at_home_01_e2_h.opus
p1_study_at_home_01_e2_r1	我写字。	Wǒ xiě zì.	zh-CN-YunxiNeural	audio/phase1/p1_study_at_home_01_e2_r1.opus
p1_study_at_home_01_e2_r2	我读书。	Wǒ dú shū.	zh-CN-YunxiNeural	audio/phase1/p1_study_at_home_01_e2_r2.opus
p1_study_at_home_01_e3	学校有电脑。这个人是医生，谁看？	Xuéxiào yǒu diànnǎo. Zhè ge rén shì yīshēng, shéi kàn?	zh-CN-XiaoxiaoNeural	audio/phase1/p1_study_at_home_01_e3.opus
p1_study_at_home_01_e3_h	医生看电脑。	Yīshēng kàn diànnǎo.	zh-CN-XiaoxiaoNeural	audio/phase1/p1_study_at_home_01_e3_h.opus
p1_study_at_home_01_e3_r1	医生看电脑。	Yīshēng kàn diànnǎo.	zh-CN-YunxiNeural	audio/phase1/p1_study_at_home_01_e3_r1.opus
p1_study_at_home_01_e3_r2	学生看电脑。	Xuésheng kàn diànnǎo.	zh-CN-YunxiNeural	audio/phase1/p1_study_at_home_01_e3_r2.opus
p1_study_at_home_01_e4	电视在下，电脑在上。	Diànshì zài xià, diànnǎo zài shàng.	zh-CN-XiaoxiaoNeural	audio/phase1/p1_study_at_home_01_e4.opus
p1_study_at_home_01_e4_h	电视在下。	Diànshì zài xià.	zh-CN-XiaoxiaoNeural	audio/phase1/p1_study_at_home_01_e4_h.opus
p1_study_at_home_01_e4_r1	我看电视。	Wǒ kàn diànshì.	zh-CN-YunxiNeural	audio/phase1/p1_study_at_home_01_e4_r1.opus
p1_study_at_home_01_e4_r2	我看电脑。	Wǒ kàn diànnǎo.	zh-CN-YunxiNeural	audio/phase1/p1_study_at_home_01_e4_r2.opus
p1_study_at_home_01_e5	同学说话，你听。	Tóngxué shuōhuà, nǐ tīng.	zh-CN-XiaoxiaoNeural	audio/phase1/p1_study_at_home_01_e5.opus
p1_study_at_home_01_e5_h	听同学说话。	Tīng tóngxué shuōhuà.	zh-CN-XiaoxiaoNeural	audio/phase1/p1_study_at_home_01_e5_h.opus
p1_study_at_home_01_e5_r1	我听同学说话。	Wǒ tīng tóngxué shuōhuà.	zh-CN-YunxiNeural	audio/phase1/p1_study_at_home_01_e5_r1.opus
p1_study_at_home_01_e5_r2	我看电视。	Wǒ kàn diànshì.	zh-CN-YunxiNeural	audio/phase1/p1_study_at_home_01_e5_r2.opus
p1_study_at_home_01_e6	谢谢你，我们认识，很高兴。	Xièxie nǐ, wǒmen rènshi, hěn gāoxìng.	zh-CN-XiaoxiaoNeural	audio/phase1/p1_study_at_home_01_e6.opus
p1_study_at_home_01_e6_h	谢谢，不客气。	Xièxie, bú kèqi.	zh-CN-XiaoxiaoNeural	audio/phase1/p1_study_at_home_01_e6_h.opus
p1_study_at_home_01_e6_r1	不客气。	Bú kèqi.	zh-CN-YunxiNeural	audio/phase1/p1_study_at_home_01_e6_r1.opus
p1_study_at_home_01_e6_r2	对不起。	Duìbuqǐ.	zh-CN-YunxiNeural	audio/phase1/p1_study_at_home_01_e6_r2.opus
p1_warehouse_porter_01_e1	我喜欢大，不喜欢小。这个大，那个小。	Wǒ xǐhuan dà, bù xǐhuan xiǎo. Zhè ge dà, nà ge xiǎo.	zh-CN-YunyangNeural	audio/phase1/p1_warehouse_porter_01_e1.opus
p1_warehouse_porter_01_e1_h	那个小。	Nà ge xiǎo.	zh-CN-YunyangNeural	audio/phase1/p1_warehouse_porter_01_e1_h.opus
p1_warehouse_porter_01_e1_r1	那个小。	Nà ge xiǎo.	zh-CN-YunxiNeural	audio/phase1/p1_warehouse_porter_01_e1_r1.opus
p1_warehouse_porter_01_e1_r2	这个小。	Zhè ge xiǎo.	zh-CN-YunxiNeural	audio/phase1/p1_warehouse_porter_01_e1_r2.opus
p1_warehouse_porter_01_e2	我想做，我会做。这个有多少个？	Wǒ xiǎng zuò, wǒ huì zuò. Zhè ge yǒu duōshao ge?	zh-CN-YunyangNeural	audio/phase1/p1_warehouse_porter_01_e2.opus
p1_warehouse_porter_01_e2_h	三个。	Sān ge.	zh-CN-YunyangNeural	audio/phase1/p1_warehouse_porter_01_e2_h.opus
p1_warehouse_porter_01_e2_r1	三个。	Sān ge.	zh-CN-YunxiNeural	audio/phase1/p1_warehouse_porter_01_e2_r1.opus
p1_warehouse_porter_01_e2_r2	四个。	Sì ge.	zh-CN-YunxiNeural	audio/phase1/p1_warehouse_porter_01_e2_r2.opus
p1_warehouse_porter_01_e3	这个大，有五个。那个太小，几个？	Zhè ge dà, yǒu wǔ ge. Nà ge tài xiǎo, jǐ ge?	zh-CN-YunyangNeural	audio/phase1/p1_warehouse_porter_01_e3.opus
p1_warehouse_porter_01_e3_h	小，七个。	Xiǎo, qī ge.	zh-CN-YunyangNeural	audio/phase1/p1_warehouse_porter_01_e3_h.opus
p1_warehouse_porter_01_e3_r1	七个。	Qī ge.	zh-CN-YunxiNeural	audio/phase1/p1_warehouse_porter_01_e3_r1.opus
p1_warehouse_porter_01_e3_r2	五个。	Wǔ ge.	zh-CN-YunxiNeural	audio/phase1/p1_warehouse_porter_01_e3_r2.opus
p1_warehouse_porter_01_e4	这个很大，有九个。那个没有。	Zhè ge hěn dà, yǒu jiǔ ge. Nà ge méiyǒu.	zh-CN-YunyangNeural	audio/phase1/p1_warehouse_porter_01_e4.opus
p1_warehouse_porter_01_e4_h	九个。	Jiǔ ge.	zh-CN-YunyangNeural	audio/phase1/p1_warehouse_porter_01_e4_h.opus
p1_warehouse_porter_01_e4_r1	九个。	Jiǔ ge.	zh-CN-YunxiNeural	audio/phase1/p1_warehouse_porter_01_e4_r1.opus
p1_warehouse_porter_01_e4_r2	七个。	Qī ge.	zh-CN-YunxiNeural	audio/phase1/p1_warehouse_porter_01_e4_r2.opus
p1_warehouse_porter_01_e5	你能吃米饭，不能吃菜。	Nǐ néng chī mǐfàn, bù néng chī cài.	zh-CN-YunyangNeural	audio/phase1/p1_warehouse_porter_01_e5.opus
p1_warehouse_porter_01_e5_h	吃米饭。	Chī mǐfàn.	zh-CN-YunyangNeural	audio/phase1/p1_warehouse_porter_01_e5_h.opus
p1_warehouse_porter_01_e5_r1	我吃米饭。	Wǒ chī mǐfàn.	zh-CN-YunxiNeural	audio/phase1/p1_warehouse_porter_01_e5_r1.opus
p1_warehouse_porter_01_e5_r2	我吃菜。	Wǒ chī cài.	zh-CN-YunxiNeural	audio/phase1/p1_warehouse_porter_01_e5_r2.opus
p1_warehouse_porter_02_e1	这个大，那个小。大东西，上。	Zhè ge dà, nà ge xiǎo. Dà dōngxi, shàng.	zh-CN-YunyangNeural	audio/phase1/p1_warehouse_porter_02_e1.opus
p1_warehouse_porter_02_e1_h	大东西，上。	Dà dōngxi, shàng.	zh-CN-YunyangNeural	audio/phase1/p1_warehouse_porter_02_e1_h.opus
p1_warehouse_porter_02_e1_r1	大东西，上。	Dà dōngxi, shàng.	zh-CN-YunxiNeural	audio/phase1/p1_warehouse_porter_02_e1_r1.opus
p1_warehouse_porter_02_e1_r2	小东西，上。	Xiǎo dōngxi, shàng.	zh-CN-YunxiNeural	audio/phase1/p1_warehouse_porter_02_e1_r2.opus
p1_warehouse_porter_02_e2	里有十本书，下有九本。里有多少本？	Lǐ yǒu shí běn shū, xià yǒu jiǔ běn. Lǐ yǒu duōshao běn?	zh-CN-YunyangNeural	audio/phase1/p1_warehouse_porter_02_e2.opus
p1_warehouse_porter_02_e2_h	里，十本书。	Lǐ, shí běn shū.	zh-CN-YunyangNeural	audio/phase1/p1_warehouse_porter_02_e2_h.opus
p1_warehouse_porter_02_e2_r1	里有十本书。	Lǐ yǒu shí běn shū.	zh-CN-YunxiNeural	audio/phase1/p1_warehouse_porter_02_e2_r1.opus
p1_warehouse_porter_02_e2_r2	下有十本书。	Xià yǒu shí běn shū.	zh-CN-YunxiNeural	audio/phase1/p1_warehouse_porter_02_e2_r2.opus
p1_warehouse_porter_02_e3	东西多，你看。书少，我看见五本。	Dōngxi duō, nǐ kàn. Shū shǎo, wǒ kànjiàn wǔ běn.	zh-CN-YunyangNeural	audio/phase1/p1_warehouse_porter_02_e3.opus
p1_warehouse_porter_02_e3_h	看，五本书。	Kàn, wǔ běn shū.	zh-CN-YunyangNeural	audio/phase1/p1_warehouse_porter_02_e3_h.opus
p1_warehouse_porter_02_e3_r1	我看见五本书。	Wǒ kànjiàn wǔ běn shū.	zh-CN-YunxiNeural	audio/phase1/p1_warehouse_porter_02_e3_r1.opus
p1_warehouse_porter_02_e3_r2	我看见七本书。	Wǒ kànjiàn qī běn shū.	zh-CN-YunxiNeural	audio/phase1/p1_warehouse_porter_02_e3_r2.opus
p1_warehouse_porter_02_e4	里有十本书。你看见多少本？	Lǐ yǒu shí běn shū. Nǐ kànjiàn duōshao běn?	zh-CN-YunyangNeural	audio/phase1/p1_warehouse_porter_02_e4.opus
p1_warehouse_porter_02_e4_h	里有十本书。	Lǐ yǒu shí běn shū.	zh-CN-YunyangNeural	audio/phase1/p1_warehouse_porter_02_e4_h.opus
p1_warehouse_porter_02_e4_r1	我看见十本书。	Wǒ kànjiàn shí běn shū.	zh-CN-YunxiNeural	audio/phase1/p1_warehouse_porter_02_e4_r1.opus
p1_warehouse_porter_02_e4_r2	我看见九本书。	Wǒ kànjiàn jiǔ běn shū.	zh-CN-YunxiNeural	audio/phase1/p1_warehouse_porter_02_e4_r2.opus
p1_warehouse_review_03_e1__v000	这个大东西去饭店，那个去医院。	Zhè ge dà dōngxi qù fàndiàn, nà ge qù yīyuàn.	zh-CN-YunyangNeural	audio/phase1/p1_warehouse_review_03_e1__v000.opus
p1_warehouse_review_03_e1__v001	这个小东西去饭店，那个去医院。	Zhè ge xiǎo dōngxi qù fàndiàn, nà ge qù yīyuàn.	zh-CN-YunyangNeural	audio/phase1/p1_warehouse_review_03_e1__v001.opus
p1_warehouse_review_03_e1_h__v000	大的，饭店。	dà de, fàndiàn.	zh-CN-YunyangNeural	audio/phase1/p1_warehouse_review_03_e1_h__v000.opus
p1_warehouse_review_03_e1_h__v001	小的，饭店。	xiǎo de, fàndiàn.	zh-CN-YunyangNeural	audio/phase1/p1_warehouse_review_03_e1_h__v001.opus
p1_warehouse_review_03_e1_r1__v000	大的去饭店。	dà de qù fàndiàn.	zh-CN-YunxiNeural	audio/phase1/p1_warehouse_review_03_e1_r1__v000.opus
p1_warehouse_review_03_e1_r1__v001	小的去饭店。	xiǎo de qù fàndiàn.	zh-CN-YunxiNeural	audio/phase1/p1_warehouse_review_03_e1_r1__v001.opus
p1_warehouse_review_03_e1_r2__v000	大的去医院。	dà de qù yīyuàn.	zh-CN-YunxiNeural	audio/phase1/p1_warehouse_review_03_e1_r2__v000.opus
p1_warehouse_review_03_e1_r2__v001	小的去医院。	xiǎo de qù yīyuàn.	zh-CN-YunxiNeural	audio/phase1/p1_warehouse_review_03_e1_r2__v001.opus
p1_warehouse_review_03_e2__v000	医院有一个医生。多少个？	Yīyuàn yǒu yí ge yīshēng. Duōshao ge?	zh-CN-YunyangNeural	audio/phase1/p1_warehouse_review_03_e2__v000.opus
p1_warehouse_review_03_e2__v001	医院有二个医生。多少个？	Yīyuàn yǒu èr ge yīshēng. Duōshao ge?	zh-CN-YunyangNeural	audio/phase1/p1_warehouse_review_03_e2__v001.opus
p1_warehouse_review_03_e2__v002	医院有三个医生。多少个？	Yīyuàn yǒu sān ge yīshēng. Duōshao ge?	zh-CN-YunyangNeural	audio/phase1/p1_warehouse_review_03_e2__v002.opus
p1_warehouse_review_03_e2__v003	医院有四个医生。多少个？	Yīyuàn yǒu sì ge yīshēng. Duōshao ge?	zh-CN-YunyangNeural	audio/phase1/p1_warehouse_review_03_e2__v003.opus
